 n_tokens_title, n_tokens_content, n_unique_tokens, n_non_stop_words, n_non_stop_unique_tokens, num_hrefs, num_self_hrefs, num_imgs, num_videos, average_token_length, num_keywords, data_channel_is_lifestyle, data_channel_is_entertainment, data_channel_is_bus, data_channel_is_socmed, data_channel_is_tech, data_channel_is_world, kw_min_min, kw_max_min, kw_avg_min, kw_min_max, kw_max_max, kw_avg_max, kw_min_avg, kw_max_avg, kw_avg_avg, self_reference_min_shares, self_reference_max_shares, self_reference_avg_sharess, weekday_is_monday, weekday_is_tuesday, weekday_is_wednesday, weekday_is_thursday, weekday_is_friday, weekday_is_saturday, weekday_is_sunday, is_weekend, LDA_00, LDA_01, LDA_02, LDA_03, LDA_04, global_subjectivity, global_sentiment_polarity, global_rate_positive_words, global_rate_negative_words, rate_positive_words, rate_negative_words, avg_positive_polarity, min_positive_polarity, max_positive_polarity, avg_negative_polarity, min_negative_polarity, max_negative_polarity, title_subjectivity, title_sentiment_polarity, abs_title_subjectivity, abs_title_sentiment_polarity, shares
12.0,219.0,0.615023471291,0.999999992248,0.728682164894,6.0,2.0,1.0,0.0,4.71689497717,6.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,477.0,211.833333333,11700.0,843300.0,291500.0,2257.88998035,4748.6,3229.84980076,19100.0,19100.0,19100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.456069618358,0.0333358769492,0.0334316394022,0.175806291349,0.301356573942,0.455186480186,0.184440559441,0.0365296803653,0.00913242009132,0.8,0.2,0.340340909091,0.136363636364,0.6,-0.1625,-0.2,-0.125,0.0,0.0,0.5,0.0,663
9.0,675.0,0.498516319735,0.99999999759,0.679518070652,11.0,3.0,4.0,1.0,4.79851851852,9.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,690.0,85.375,0.0,843300.0,229322.222222,0.0,4590.14761905,3382.81750694,1400.0,24000.0,9866.66666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.801305259916,0.131412272193,0.0222484620199,0.0222907383699,0.022743267501,0.529969529478,0.16602324263,0.0488888888889,0.0177777777778,0.733333333333,0.266666666667,0.386089466089,0.1,0.8,-0.228637566138,-0.5,-0.05,0.833333333333,0.166666666667,0.333333333333,0.166666666667,2800
10.0,155.0,0.698630132201,0.999999989474,0.810526307258,7.0,1.0,1.0,0.0,4.65806451613,8.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,240.0,76.875,1200.0,843300.0,208512.5,720.0,3256.74109247,2118.45869408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.025000372726,0.0250002485067,0.899987246852,0.0250001683263,0.0250119635894,0.378846153846,0.119871794872,0.0451612903226,0.0129032258065,0.777777777778,0.222222222222,0.272619047619,0.1,0.7,-0.15,-0.2,-0.1,0.0,0.0,0.5,0.0,3600
9.0,275.0,0.523636361732,0.999999994048,0.613095234446,7.0,5.0,3.0,0.0,4.59636363636,6.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,441.0,179.6,0.0,843300.0,190983.333333,0.0,3942.53626943,2863.4748403,3200.0,21300.0,12250.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.433834773197,0.0333471321628,0.465646312159,0.0334342457117,0.033737536769,0.397428337428,0.0747952497952,0.08,0.0254545454545,0.758620689655,0.241379310345,0.296625344353,0.0333333333333,0.9,-0.244047619048,-0.5,-0.125,0.45,0.125,0.05,0.125,4200
13.0,561.0,0.507220215691,0.999999997455,0.608142492091,7.0,6.0,15.0,1.0,4.89839572193,10.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,488.0,191.714285714,0.0,843300.0,151170.0,0.0,3940.20734908,2145.87509127,1100.0,1700.0,1433.33333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.304918939883,0.0213520282372,0.230922405254,0.0200195446215,0.422787082004,0.385227272727,0.0293847566575,0.0213903743316,0.0124777183601,0.631578947368,0.368421052632,0.372821969697,0.0625,1.0,-0.357738095238,-1.0,-0.1,0.333333333333,0.25,0.166666666667,0.25,2000
10.0,240.0,0.594017091479,0.999999992537,0.783582083705,5.0,4.0,1.0,0.0,4.625,4.0,0.0,0.0,0.0,1.0,0.0,0.0,217.0,998.0,597.25,1100.0,51900.0,29100.0,1049.0,5048.58333333,2656.12306995,542.0,2100.0,1347.33333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.484708376463,0.0510875428468,0.0503163048651,0.363885110991,0.0500026648341,0.302222222222,0.0427777777778,0.0333333333333,0.0208333333333,0.615384615385,0.384615384615,0.272916666667,0.0333333333333,0.5,-0.268333333333,-0.375,-0.166666666667,0.5,-0.25,0.0,0.25,1100
9.0,2560.0,0.3663688057,0.999999999351,0.524643320023,22.0,5.0,2.0,0.0,4.65859375,5.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,659.0,204.6,5100.0,843300.0,327120.0,1358.57142857,3647.44340879,2748.76527572,42.0,9200.0,2952.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.839816154912,0.040029807299,0.0400800800276,0.0400733703248,0.0400005874371,0.441781828091,0.102789800209,0.0484375,0.020703125,0.700564971751,0.299435028249,0.32130742913,0.0333333333333,1.0,-0.297207247679,-1.0,-0.05,0.0,0.0,0.5,0.0,1800
12.0,290.0,0.606382976573,0.999999993865,0.797546007377,5.0,1.0,1.0,0.0,4.64827586207,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,224.0,39.03,208300.0,843300.0,661016.666667,3314.82062429,5984.92151779,4849.49280608,2300.0,2300.0,2300.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.533350219505,0.0333636879521,0.0333333591243,0.366619284063,0.0333334493563,0.467394179894,0.102182539683,0.0206896551724,0.00689655172414,0.75,0.25,0.446825396825,0.214285714286,0.6,-0.170833333333,-0.291666666667,-0.05,0.0,0.0,0.5,0.0,20500
11.0,313.0,0.410423451432,0.999999996,0.391999998432,3.0,2.0,23.0,0.0,4.68051118211,8.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,413.0,166.714285714,0.0,843300.0,261037.5,0.0,8987.53324808,3785.87512052,3000.0,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0250181533342,0.025002686048,0.422935137652,0.502014656572,0.0250293663945,0.377076318743,0.119388327722,0.0319488817891,0.00958466453674,0.769230769231,0.230769230769,0.275454545455,0.136363636364,0.8,-0.201851851852,-0.25,-0.155555555556,1.0,0.333333333333,0.5,0.333333333333,27300
14.0,141.0,0.753623182945,0.999999988372,0.930232547323,6.0,3.0,0.0,0.0,4.48226950355,10.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,832.0,207.3,2800.0,843300.0,151220.0,1013.70338983,3563.7977352,2247.58166601,921.0,921.0,921.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0201027579013,0.0200023992252,0.319672925961,0.0200002084158,0.620221708497,0.498653198653,0.142929292929,0.0283687943262,0.00709219858156,0.8,0.2,0.421590909091,0.136363636364,0.8,-0.4,-0.4,-0.4,0.375,-0.125,0.125,0.125,1300
9.0,564.0,0.519125682115,0.999999996855,0.698113205352,12.0,0.0,1.0,0.0,4.68439716312,7.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,659.0,235.5,0.0,843300.0,239500.0,0.0,3259.74558479,2024.08475918,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.885643463002,0.0285860155512,0.0285983051162,0.0285997678841,0.0285724484467,0.37277376944,0.140397827481,0.0478723404255,0.0177304964539,0.72972972973,0.27027027027,0.454653679654,0.1,1.0,-0.327083333333,-0.5,-0.125,0.0,0.0,0.5,0.0,834
11.0,246.0,0.632911389735,0.999999993671,0.772151893847,5.0,3.0,1.0,1.0,4.82520325203,7.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,650.0,280.428571429,1100.0,843300.0,212857.142857,768.666666667,5692.08571429,3168.60685786,650.0,21900.0,11850.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0285723605623,0.701272133099,0.0285718899604,0.213011137342,0.0285724790361,0.330952380952,0.167857142857,0.020325203252,0.00813008130081,0.714285714286,0.285714285714,0.57,0.25,1.0,-0.25,-0.3,-0.2,0.0,0.0,0.5,0.0,4600
11.0,1220.0,0.473730297308,0.999999998788,0.574545453849,18.0,7.0,37.0,0.0,4.76147540984,5.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,233.0,63.0,20700.0,843300.0,309440.0,2490.92346939,3549.29032523,2956.04887719,702.0,2000.0,1283.66666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0400040859995,0.381046668636,0.498138245916,0.0408109706931,0.0400000287551,0.510381652661,0.208006535948,0.0319672131148,0.00655737704918,0.829787234043,0.170212765957,0.430341880342,0.05,1.0,-0.379861111111,-0.7,-0.025,0.0,0.0,0.5,0.0,904
12.0,1195.0,0.409739714182,0.999999998485,0.619696968758,17.0,6.0,1.0,0.0,4.53891213389,7.0,0.0,0.0,0.0,1.0,0.0,0.0,217.0,1200.0,472.666666667,0.0,69100.0,33914.2857143,0.0,3952.25,2615.84671466,294.0,1800.0,1223.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.597859759906,0.314954885685,0.0286779227369,0.029798979913,0.0287084517584,0.51237941999,0.19341905145,0.055230125523,0.0175732217573,0.758620689655,0.241379310345,0.421737668897,0.0333333333333,1.0,-0.217328042328,-0.65,-0.05,0.535714285714,0.285714285714,0.0357142857143,0.285714285714,1200
8.0,502.0,0.573146291437,0.999999997033,0.72403560616,5.0,4.0,1.0,0.0,4.91434262948,7.0,0.0,0.0,1.0,0.0,0.0,0.0,217.0,475.0,372.6,0.0,69100.0,23571.4285714,0.0,3360.54237288,1769.44457338,464.0,21900.0,6140.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.495915682635,0.417936526874,0.0285733678384,0.0289402088448,0.0286342138081,0.500368550369,0.204975429975,0.0498007968127,0.00796812749004,0.862068965517,0.137931034483,0.380696969697,0.1,0.7,-0.3,-0.5,-0.2,0.75,0.375,0.25,0.375,478
12.0,166.0,0.719745218346,0.999999990826,0.78899081845,6.0,1.0,1.0,0.0,5.09036144578,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,842.0,245.833333333,0.0,843300.0,373314.285714,0.0,5811.32786885,3986.46246514,1400.0,1400.0,1400.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16984486531,0.0285904807946,0.0285732005793,0.744418804071,0.0285726492452,0.333333333333,0.3125,0.0180722891566,0.0,1.0,0.0,0.416666666667,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4400
11.0,647.0,0.549839227412,0.999999997455,0.717557250083,5.0,4.0,0.0,13.0,4.46522411128,7.0,0.0,1.0,0.0,0.0,0.0,0.0,217.0,429.0,328.714285714,2500.0,227300.0,89685.7142857,1095.55555556,3730.29690346,2710.82929605,1200.0,1400.0,1300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0286169493572,0.0292400739472,0.0286214849682,0.88493920517,0.0285822865573,0.423444444444,0.15498989899,0.0448222565688,0.0170015455951,0.725,0.275,0.419519331243,0.1,1.0,-0.311111111111,-1.0,-0.1,0.535714285714,0.285714285714,0.0357142857143,0.285714285714,1500
10.0,1185.0,0.472434265927,0.999999998507,0.7059701482,1.0,1.0,2.0,1.0,4.3611814346,7.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,473.0,173.0,0.0,843300.0,213657.142857,0.0,3801.90962963,2638.73936727,1200.0,1200.0,1200.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0285732998276,0.48624757232,0.0285724485863,0.428034352465,0.0285723268012,0.500731835732,0.12177989678,0.0413502109705,0.0244725738397,0.628205128205,0.371794871795,0.442869069706,0.05,1.0,-0.277346743295,-1.0,-0.0333333333333,0.466666666667,0.0166666666667,0.0333333333333,0.0166666666667,738
12.0,1814.0,0.333145751079,0.999999999053,0.478219696517,19.0,9.0,5.0,1.0,4.49117971334,10.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1000.0,130.1,1200.0,843300.0,329590.0,1100.0,4457.58653846,3046.62828107,1000.0,3200.0,1780.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0200224066255,0.0201533609278,0.0200054078111,0.119516639152,0.820302185484,0.428676087692,0.106220806752,0.0474090407938,0.00992282249173,0.826923076923,0.173076923077,0.277974554515,0.05,1.0,-0.224394586895,-0.5,-0.1,0.54,0.16,0.04,0.16,1800
9.0,734.0,0.537517052473,0.999999997549,0.791666664726,20.0,0.0,1.0,2.0,4.9659400545,10.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1900.0,407.75,0.0,843300.0,175270.0,0.0,7794.4375,3024.3030094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.628474484605,0.020013473082,0.0201912906597,0.309324142283,0.021996609371,0.413391608392,0.160611888112,0.0517711171662,0.0122615803815,0.808510638298,0.191489361702,0.359270334928,0.0333333333333,1.0,-0.284722222222,-0.7,-0.1,0.0,0.0,0.5,0.0,1900
8.0,384.0,0.540469972479,0.999999995575,0.681415926188,13.0,0.0,1.0,0.0,5.1015625,10.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,894.0,235.3,1700.0,843300.0,212550.0,1185.5,3271.37918446,2258.6209038,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0200108372846,0.0200010205144,0.530792944575,0.0200004588237,0.409194738802,0.462064746847,0.137563523433,0.0416666666667,0.0104166666667,0.8,0.2,0.260247564935,0.1,0.6,-0.225,-0.4,-0.125,0.0,0.0,0.5,0.0,540
9.0,850.0,0.446450059631,0.999999998047,0.591796873844,4.0,2.0,4.0,1.0,4.52235294118,7.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,1100.0,411.37,9800.0,843300.0,378942.857143,3066.66666667,10628.5,5103.99311677,11500.0,11500.0,11500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.430568974934,0.0285948691155,0.028571782645,0.341090015586,0.17117435772,0.446582306582,0.101307720058,0.0517647058824,0.0235294117647,0.6875,0.3125,0.31208677686,0.1,1.0,-0.239513888889,-0.7,-0.1,0.454545454545,0.136363636364,0.0454545454545,0.136363636364,1700
15.0,335.0,0.61027190148,0.999999994924,0.761421315932,2.0,1.0,1.0,1.0,4.6776119403,6.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,502.0,182.166666667,18000.0,843300.0,258683.333333,2347.3649635,5451.19371728,3649.24718371,1500.0,1500.0,1500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333344825327,0.532990633213,0.0346114263124,0.0337693838147,0.365294074127,0.478959235209,0.0758703102453,0.0417910447761,0.0268656716418,0.608695652174,0.391304347826,0.350649350649,0.05,0.8,-0.29274691358,-0.9,-0.125,0.1,0.0,0.4,0.0,1000
16.0,414.0,0.556451611407,0.999999996139,0.667953665375,10.0,10.0,11.0,0.0,4.34541062802,6.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,199.0,68.0,38600.0,843300.0,303150.0,2967.53333333,5204.61743341,3796.0289062,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0333458161731,0.866456659021,0.0333334937504,0.0335303627481,0.0333336683071,0.549810606061,0.248787878788,0.0314009661836,0.0024154589372,0.928571428571,0.0714285714286,0.447086247086,0.136363636364,1.0,-0.5,-0.5,-0.5,0.454545454545,0.136363636364,0.0454545454545,0.136363636364,1100
10.0,1036.0,0.429549901732,0.99999999851,0.560357674277,21.0,21.0,20.0,0.0,4.7277992278,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.0,16000.0,3168.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0222225338178,0.154397950688,0.0222226735142,0.0222244545,0.77893238748,0.524163336663,0.289358662171,0.0781853281853,0.0135135135135,0.852631578947,0.147368421053,0.41857984608,0.0625,1.0,-0.214880952381,-0.5,-0.05,0.0,0.0,0.5,0.0,1100
8.0,491.0,0.557411272323,0.999999996479,0.725352110122,15.0,4.0,10.0,2.0,4.52342158859,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,70.0,15.236,0.0,843300.0,571050.0,0.0,7512.47249562,4406.20412353,2400.0,2400.0,2400.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0333367892622,0.0333541924743,0.200158476621,0.699688382201,0.0334621594416,0.454753637566,0.0559245731121,0.0590631364562,0.0244399185336,0.707317073171,0.292682926829,0.267181668906,0.0333333333333,0.6,-0.376157407407,-1.0,-0.05,0.7,-0.4,0.2,0.4,649
12.0,99.0,0.777777769921,0.999999983871,0.887096759886,3.0,1.0,0.0,0.0,4.72727272727,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1100.0,261.666666667,21500.0,843300.0,317216.666667,3035.13407821,5206.14217252,3928.56283951,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0333335107023,0.678099183284,0.0333334260564,0.221900454136,0.0333334258218,0.611111111111,0.208333333333,0.0606060606061,0.020202020202,0.75,0.25,0.366666666667,0.1,0.6,-0.1625,-0.2,-0.125,0.5,0.25,0.0,0.25,727
10.0,606.0,0.491525422896,0.99999999723,0.656509693472,10.0,0.0,1.0,0.0,4.55940594059,7.0,0.0,0.0,0.0,0.0,0.0,1.0,217.0,1200.0,505.571428571,3400.0,617900.0,113042.857143,1538.71428571,3674.94923858,2531.69863493,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285717708042,0.0285732616918,0.7428566798,0.171425462602,0.0285728251018,0.494473611495,0.140452012526,0.0412541254125,0.0181518151815,0.694444444444,0.305555555556,0.391883116883,0.1,1.0,-0.24053030303,-0.6,-0.0125,0.9,0.3,0.4,0.3,2500
7.0,713.0,0.485021397311,0.999999997319,0.718498657591,12.0,0.0,0.0,1.0,4.50210378682,8.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6600.0,1022.5,4700.0,843300.0,168175.0,2197.9375,6600.0,3695.37638481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0251086194515,0.0250131278007,0.275994137738,0.0251993365141,0.648684778496,0.491800903775,0.145616360978,0.0322580645161,0.0112201963534,0.741935483871,0.258064516129,0.371821475626,0.0625,1.0,-0.305902777778,-0.5,-0.125,0.0,0.0,0.5,0.0,3400
7.0,283.0,0.619607840707,0.99999999359,0.794871789776,4.0,3.0,1.0,0.0,4.16607773852,7.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,647.0,234.0,951.0,843300.0,232264.428571,694.333333333,7529.22,3383.73638799,790.0,10000.0,3930.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0286214514007,0.483673498496,0.0285717610401,0.430561481588,0.0285718074751,0.473868227732,-0.0245339761249,0.0282685512367,0.0247349823322,0.533333333333,0.466666666667,0.257878787879,0.0333333333333,0.5,-0.371825396825,-1.0,-0.1,0.0,0.0,0.5,0.0,849
11.0,639.0,0.448780487075,0.9999999975,0.547499998631,26.0,13.0,1.0,13.0,4.61971830986,8.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,677.0,267.375,35400.0,843300.0,224550.0,2527.34146341,9815.4,4315.27601294,738.0,19800.0,4867.09090909,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0250005423946,0.0254816631694,0.0250003038831,0.899517193872,0.0250002966804,0.556969288573,0.213459732092,0.0469483568075,0.0156494522692,0.75,0.25,0.423560606061,0.136363636364,1.0,-0.160595238095,-0.5,-0.0714285714286,0.0,0.0,0.5,0.0,846
11.0,169.0,0.610778439456,0.999999990476,0.70476189805,10.0,9.0,2.0,0.0,4.5798816568,5.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,217.0,88.4,17900.0,843300.0,525880.0,2138.30632911,5696.09134615,3523.72246043,912.0,5600.0,2201.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0400194930202,0.0400044924639,0.0400206574879,0.0400001844989,0.839955172529,0.481818181818,0.254545454545,0.0295857988166,0.0,1.0,0.0,0.407272727273,0.136363636364,0.5,0.0,0.0,0.0,0.4,0.0,0.1,0.0,1000
11.0,2301.0,0.338280226827,0.999999999282,0.489590810847,74.0,20.0,40.0,0.0,4.72359843546,5.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,651.0,265.2,2900.0,843300.0,202520.0,1440.39285714,3832.35707221,3105.61760706,309.0,53100.0,7181.44444444,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041630579545,0.0400048494863,0.83624564575,0.0420905861068,0.0400283391123,0.563616033153,0.192869494012,0.0560625814863,0.0239026510213,0.701086956522,0.298913043478,0.452625004195,0.0625,1.0,-0.241638639139,-0.8,-0.05,0.0,0.0,0.5,0.0,1200
12.0,906.0,0.442967884338,0.999999997992,0.648594376208,4.0,2.0,3.0,1.0,4.08057395143,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,583.0,151.8,10000.0,843300.0,330680.0,2647.8540146,10896.1666667,4747.40144983,12400.0,12400.0,12400.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0200019957801,0.202308652127,0.0200033098314,0.655561437138,0.102124605123,0.578031172308,0.250387317669,0.0662251655629,0.0198675496689,0.769230769231,0.230769230769,0.450020743146,0.05,1.0,-0.38387345679,-1.0,-0.1,0.0,0.0,0.5,0.0,1300
13.0,1674.0,0.372850122621,0.999999998979,0.535240040311,8.0,3.0,16.0,0.0,4.3596176822,8.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,815.0,328.571428571,0.0,843300.0,161637.5,0.0,3306.33789774,2324.07918353,1100.0,7700.0,4733.33333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0250047942045,0.158551136491,0.02500309783,0.0250030370452,0.766437934429,0.533292068014,0.068418787268,0.0406212664277,0.047192353644,0.462585034014,0.537414965986,0.421271008403,0.1,1.0,-0.185847398031,-0.8,-0.0333333333333,0.675,0.333333333333,0.175,0.333333333333,2100
13.0,543.0,0.513059700535,0.999999996825,0.682539680373,4.0,3.0,2.0,0.0,4.52670349908,6.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,721.0,252.833333333,936.0,843300.0,234189.333333,828.5,4324.64285714,3252.88446212,1100.0,1600.0,1350.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0352474883179,0.410599884472,0.0336411159634,0.487015506742,0.0334960045046,0.480648148148,0.157579365079,0.0755064456722,0.02394106814,0.759259259259,0.240740740741,0.358320135149,0.0333333333333,1.0,-0.282417582418,-0.5,-0.05,0.333333333333,0.183333333333,0.166666666667,0.183333333333,15100
7.0,114.0,0.68181817562,0.999999985294,0.808823517517,6.0,3.0,0.0,1.0,4.60526315789,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,245.0,93.2857142857,5100.0,843300.0,498814.285714,1842.0,6491.86397059,4138.34381685,1000.0,1000.0,1000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0285729190158,0.0289373574148,0.313194364857,0.600681567982,0.0286137907309,0.339141414141,0.0207070707071,0.0526315789474,0.0350877192982,0.6,0.4,0.245454545455,0.136363636364,0.5,-0.275,-0.5,-0.15,0.0,0.0,0.5,0.0,1000
11.0,608.0,0.546218486477,0.999999997361,0.696569919006,11.0,3.0,1.0,3.0,4.82894736842,7.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1200.0,326.428571429,1600.0,843300.0,265800.0,1400.0,3519.81557377,2655.31126837,1400.0,1400.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.171490635168,0.0296433154063,0.171293309627,0.598976223225,0.0285965165736,0.486515567766,0.129871359701,0.0345394736842,0.0131578947368,0.724137931034,0.275862068966,0.429849515564,0.0333333333333,1.0,-0.4015625,-0.8,-0.125,0.0,0.0,0.5,0.0,15000
13.0,264.0,0.602316599991,0.999999993151,0.773972597439,3.0,2.0,1.0,1.0,4.77272727273,6.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1700.0,543.166666667,9200.0,843300.0,280350.0,2959.44444444,6200.0,3844.40942458,6000.0,663600.0,334800.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0333345362413,0.0333509064158,0.0336550312207,0.0333340500901,0.866325476032,0.371905745769,-0.00221615505706,0.0340909090909,0.0340909090909,0.5,0.5,0.296897546898,0.1,0.7,-0.18287037037,-0.333333333333,-0.1,1.0,0.0,0.5,0.0,2200
12.0,279.0,0.546762587961,0.999999993827,0.728395057232,6.0,3.0,2.0,1.0,4.63799283154,8.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,608.0,109.875,12800.0,843300.0,464725.0,2453.47520558,4580.19587629,3364.76698459,10100.0,10100.0,10100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0252562084426,0.025001475484,0.157920694817,0.0250002549047,0.766821366352,0.316456228956,0.0901374859708,0.0250896057348,0.00716845878136,0.777777777778,0.222222222222,0.305194805195,0.1,0.5,-0.256944444444,-0.388888888889,-0.125,0.0,0.0,0.5,0.0,799
13.0,469.0,0.588495573919,0.999999996337,0.769230766413,8.0,4.0,13.0,3.0,4.19829424307,9.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,6800.0,886.02,6300.0,843300.0,363355.555556,2300.76315789,83866.6666667,13187.6914296,6500.0,11400.0,8950.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0222228302099,0.0227502132983,0.022222468339,0.910582048415,0.0222224397374,0.531277056277,0.0760128760129,0.046908315565,0.0277185501066,0.628571428571,0.371428571429,0.426795552932,0.1,1.0,-0.387820512821,-1.0,-0.0666666666667,0.5,-0.1875,0.0,0.1875,3300
9.0,405.0,0.518610420549,0.999999995935,0.646341460787,10.0,6.0,1.0,0.0,5.08395061728,7.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,451.0,320.857142857,6700.0,617900.0,201985.714286,2242.0,3947.92088608,3160.04317047,861.0,3800.0,1832.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204707300805,0.0285816197492,0.355106321065,0.0288307342944,0.382774024086,0.383243727599,0.0504032258065,0.0345679012346,0.0172839506173,0.666666666667,0.333333333333,0.222619047619,0.0333333333333,0.5,-0.222023809524,-0.5,-0.125,0.0,0.0,0.5,0.0,3700
5.0,782.0,0.490666666012,0.999999997917,0.643749998659,40.0,12.0,5.0,1.0,4.77237851662,10.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,410.0,165.9,19100.0,843300.0,350160.0,1839.93098385,5583.16010499,3573.35329507,843.0,3300.0,1742.875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.811972920078,0.0200099171188,0.0200197259001,0.0200303965831,0.12796704032,0.487710678211,0.114613997114,0.042199488491,0.0127877237852,0.767441860465,0.232558139535,0.273447133674,0.0625,0.7,-0.396805555556,-0.8,-0.125,0.0,0.0,0.5,0.0,6100
